A,B,C,D,E
0.9758412612493637,0.09415624741105677,0.18156979385539784,0.5775324371716393,0.8425787984230011
0.5526780231294964,0.910412014527867,0.03957756933000889,0.6704978249880046,0.33040769036846995
0.6624127216699417,0.81155142944051,0.25159942434748206,0.44473185121702086,0.03161292108209335
0.13757934111483527,0.8997191584280422,0.862724663295769,0.8125752765517699,0.8819084798841474
0.7121092270744726,0.6097936319910675,0.09995649249923688,0.6681298400750643,0.3752533270781606
0.4718073146407127,0.652817640153108,0.06946016413378275,0.7980448576129813,0.3215988668562907
0.5122788115861721,0.9891853473486498,0.4179705084691586,0.7711538060655153,0.1668667591349393
0.9815241509874821,0.20031654329887127,0.9211548707696949,0.9978405436001041,0.7146695111894085
0.8360763772536163,0.44317809847664313,0.08216280641549023,0.3982712802197059,0.40302074799659504
0.5857851852442439,0.8270554618862709,0.4442804289221407,0.30491806446973735,0.0914993881674957
0.8461416633742433,0.523153902311781,0.4498893329660947,0.41952242077134283,0.8769124124357801
0.8600830881827948,0.7274406517951817,0.18492211661676305,0.9122168643191496,0.2199732608207723
0.3248258523403894,0.4777631694051553,0.25168443849633293,0.7776129834307615,0.43165834709353157
0.7619650182279134,0.6734633097600886,0.2550362172070956,0.36431230334694165,0.3587908205565691
0.2363999289137413,0.03213300439963984,0.996062096811385,0.1149731222201884,0.4706703694591282
0.5530168782914696,0.8106406892766432,0.7711667284362099,0.9633264607317272,0.5987507262635063
0.24269682505836432,0.2986607746671195,0.3450753965776162,0.04220318732520678,0.6870661942199159
0.45210562157971157,0.2111273612279917,0.5962091378527815,0.9523351725174021,0.3638751178242682
0.9763823416639139,0.9489786965132321,0.8737386054428986,0.8364377418032956,0.7158241875163284
0.6622502405066861,0.2370139436180283,0.7422900348723188,0.616861697976233,0.4616060807774811
0.17302248782947371,0.7818018434433388,0.7596495222563033,0.8687711459384461,0.7109216188885764
0.6368610273841481,0.3652803749732412,0.32587863268361206,0.5490810993223831,0.534574884818954
0.523647959493586,0.5320100224828193,0.3510325054636866,0.09117926885730065,0.8785571205804551
0.869130448657542,0.7149937719326082,0.7652124870260631,0.49723954046533236,0.4941197143983953
0.3310358850790944,0.9689100674929141,0.6241823308710923,0.7994051069162977,0.37365105709091884
0.04206079239456517,0.4042862283530877,0.3749791971772758,0.27350150951489016,0.9035641568465048
0.559263870369043,0.9436828376560504,0.19435280417019185,0.6157182217761495,0.2943386479060801
0.7090421819028805,0.04559505190724,0.8062714040569431,0.11152879182048703,0.916773193704208
0.8197470928557562,0.7625874773402388,0.42550556352513846,0.23078230406453537,0.5299553240134924
0.15812126864470955,0.32559439899278997,0.13830429747428585,0.6096336415985308,0.8267280688388894
0.19427523455245044,0.651925864799533,0.7176045421127445,0.17565020871211556,0.8864475133815728
0.32995707515408024,0.5923636952034862,0.386687248135666,0.2165826677382252,0.5869745366740827
0.9324697671853724,0.3490977447065716,0.7215266565990083,0.6941555993280526,0.0791504002524146
0.8020117889114095,0.008541665681692123,0.6405761484437671,0.8632964286431689,0.2568033359866889
0.7265081808741446,0.6017301191980148,0.665930985273649,0.44711291076584725,0.14200907018085474
0.536357806682139,0.6863219508964172,0.08936655534917237,0.7006826134449711,0.11790249190301272
0.3123890214788586,0.5482018353340979,0.00871155632330578,0.7552005380089634,0.14898825042195685
0.05225432818080733,0.01267435959669927,0.5693473732580168,0.8125054534798857,0.21458700261061026
0.8432548356949603,0.7382698692564241,0.270911126674512,0.4286344286842253,0.8576517338796856
0.5285216074479043,0.581240643615556,0.21634592680154852,0.18172726641710824,0.8652445995945681
0.3657697468639627,0.795180343962778,0.6160804181584743,0.4827043990090517,0.391175058377806
0.6256623013712564,0.026467049292912992,0.4141330894755503,0.44495762198461497,0.353022380996712
0.03137859919267205,0.01619868432392757,0.09070442245903088,0.610300506735476,0.8830345214934184
0.27557622396520876,0.23402966697512717,0.4398481545610349,0.9883442698477684,0.05260256015587739
0.7387312150566232,0.9728326740366419,0.8051604133077143,0.6939549902502985,0.6439212915761997
0.4395145528995641,0.9230311387894053,0.3796434679677475,0.4058534399004985,0.7738224342340748
0.9444987196357025,0.6394871354315322,0.8957768829875704,0.7779660949529597,0.9887216663206361
0.7416980105694484,0.6679053533463729,0.5824795282561569,0.303093046748631,0.6817078501540893
0.6280757409098535,0.775806213203212,0.8473370118084598,0.32643931882290955,0.2685778586988694
0.9732926347085045,0.829895013161505,0.31230501681635403,0.40662664513410496,0.8943477501215746
0.1429787283877204,0.3914665623114174,0.21834262338344856,0.32084628195958054,0.6081236931859376
0.12307156715986278,0.518137364664777,0.11214641317421403,0.7565934051650857,0.7453031163289608
0.0654294305679679,0.8416789590167583,0.37142261846861513,0.6505394692102924,0.5963612308651404
0.6476600929261332,0.0397126149323509,0.415984640842299,0.5415688583833665,0.2947930777305977
0.048777205093937126,0.9635948449386148,0.4033684101450793,0.6396820511532266,0.5971673567361762
0.6026518894514991,0.8595423592253129,0.19920994855844332,0.7375987036180913,0.803670513768544
0.17065616052890242,0.39321550204720235,0.26569601409498955,0.623575633619078,0.2662542189964382
0.9050499733022479,0.5998170546840988,0.895565427079785,0.26238359215740303,0.8170125517362423
0.8098907612151955,0.8967471900378365,0.6964319315419946,0.8053717480487591,0.9905300383604153
0.7580898828286798,0.4003887379539657,0.127697992706861,0.03145174411384333,0.9760140406272206
0.45773694347004534,0.16111237489033037,0.8439361911098198,0.7384894625984509,0.19259399461902071
0.9178402329783348,0.6069883534888622,0.3543522809934947,0.1896111849486759,0.4761647881467014
0.6604162322358654,0.5368654595573132,0.2924148709444596,0.8913325440327392,0.2595608086657275
0.8198362046780877,0.4557431727172355,0.37939748274335217,0.07827116690589886,0.639290686201848
0.22484638722376482,0.5219740991394636,0.4235156121894148,0.25662712875038696,0.28355284064998265
0.7161595475245834,0.5097705388846762,0.38229057783666864,0.42006833909869457,0.3858519747850463
0.11861099007433429,0.15755469476947448,0.9165561320694592,0.25944437825224964,0.41344741112367933
0.8839190249479346,0.7708219201383196,0.7888475594328466,0.8402393225110236,0.7135962445586046
0.8077812816054344,0.9443820179144031,0.08511246036685038,0.5287261108902775,0.3084570401671669
0.977588703627107,0.8187525392373343,0.5182051655077214,0.016148746929335878,0.27097649781848476
0.08882705117190404,0.37953951297229116,0.7836488288098051,0.7462394618978849,0.14535233275721593
0.6735062356901297,0.05586252551678661,0.07440404332310246,0.5770293154129591,0.424304317450243
0.8670915771869102,0.35594518548696896,0.5595668401472204,0.8371674134435195,0.23873036341240816
0.6921175425201154,0.3374548424633509,0.2805738335400727,0.3400944633707972,0.4961781604267511
0.013294083797898315,0.6860666987454964,0.3391175645466348,0.5348692478811347,0.40531804667601645
0.7308944912209563,0.3943330229451063,0.35279410419355217,0.304670966623951,0.8973975788610309
0.5871073556207485,0.24428047189535362,0.819202699357932,0.6496481943655601,0.07444617159808553
0.3532139318360854,0.2877878644287294,0.33192664927832416,0.9909170800048679,0.31704621846665615
0.19207150427832487,0.2641159513129606,0.8354963840691156,0.05829452936910473,0.6037593889960452
0.20828883500707618,0.5786066503541634,0.991166326290999,0.450021875919027,0.5849906489811866
0.6653535577205044,0.039991928580544456,0.5922417632905894,0.3082852612193868,0.47147100641233675
0.8150157371734976,0.21555588593443742,0.14823226180779714,0.21764257425307443,0.8066181826248281
0.07411814553060014,0.42410021332849357,0.31587296400131526,0.9520639999452541,0.39084858366750275
0.24386900965869351,0.26615997627633625,0.7324523332695615,0.5344322426408569,0.188063170383852
0.17957352041239816,0.8729133662981116,0.6097397637453612,0.5962592312128745,0.1992594311394158
0.2461125799269407,0.9558303198195042,0.982266948750876,0.24808377171860652,0.7213831728785155
0.152866632228834,0.14698750450048548,0.5278232909973771,0.3860583619013632,0.6800234512059753
0.43680903734376886,0.5153631213184534,0.7254097585320458,0.1846214224591355,0.5913609423160491
0.5209221556857503,0.9573512459238579,0.6109955829366861,0.9451489132918391,0.279726417869111
0.6883737951503742,0.47966587476421874,0.9013327009371883,0.728053701758952,0.18116245017784238
0.692967928258175,0.8268215094683022,0.9733896313210184,0.3137954564948101,0.5533157858635891
0.039344789790881185,0.6130130525897484,0.3217664299082278,0.31687375824528785,0.5809747092981377
0.565518200777017,0.8360731276856099,0.6118163008124956,0.002671629683909549,0.13955742096301726
0.7501304049752276,0.7262142430093215,0.7727441703661461,0.1909441773914765,0.22068252299202196
0.11637378304367396,0.9991873458393092,0.93492842053467,0.17262944781981004,0.10641836583241104
0.42247723345663335,0.44810840548759034,0.2493028273025809,0.06963790746121812,0.02805351518116772
0.9994108071085853,0.8994543799664522,0.23837440795054943,0.9514503721223563,0.9432282537150884
0.5495802192380573,0.9703947581659244,0.6672932758205573,0.5042509874805422,0.5018392788467448
0.8316935653387197,0.9951462190957544,0.9050369349382735,0.9878045455977057,0.4634718563877728
0.9227781050067354,0.5466278577326378,0.14247668579193018,0.36030126948138896,0.01748665739907762
0.8452590213704305,0.7368458165924615,0.3407881987456466,0.7895587069964619,0.5364464629809405
0.4852894384538857,0.44030092287709477,0.2387859887968541,0.7306479165367862,0.6510459368503831
0.08784857365078413,0.3927456310678402,0.8110973782853914,0.030863371876601264,0.013057558333451236
0.7705325759312193,0.03109826686218209,0.3502788913135795,0.5347398839788163,0.02056615712775045
0.9999321183553683,0.5921897076068707,0.5680111929174005,0.3541583675249351,0.5182136476764226
0.05478280318485307,0.15074078245816958,0.17679125747486102,0.5537295840695857,0.9394209328159204
0.5062516628253066,0.43260535931062405,0.5007770448115126,0.7612788391484782,0.48001291868536033
0.14800396820277095,0.077215399232207,0.3244764939071041,0.3137819012506544,0.2795976253782744
0.12628581866899502,0.15059499255886422,0.4765663770198534,0.3790079754374063,0.8122913949111273
0.9494535464270105,0.96218907565189,0.5812090796792888,0.9207906852501065,0.6101806908168442
0.4188189621339202,0.5384079334478724,0.2663275652475229,0.7092449612155574,0.041571828448482395
0.13020369711970614,0.8630373317932546,0.36437415560660147,0.4979534831158656,0.5001373897733187
0.8522823033022476,0.26229381732657353,0.3265224820400793,0.7423455695959343,0.7858023224893317
0.3521792427940492,0.5297859026044701,0.7377788193281375,0.09080219080444907,0.5477936651743048
0.17392499173804732,0.5948042214662503,0.4971123056906126,0.07285977094900509,0.7444656933878144
0.9925980384146893,0.7579212751972544,0.006137070500125463,0.22525594060308718,0.7534984348499988
0.23297586701415196,0.6484136227188526,0.07713031890169109,0.004289936941103023,0.5964490017630639
0.7369201765902723,0.46710272195515135,0.6779059822928729,0.501446780617609,0.6771263695243315
0.06220957947155059,0.9562306089974654,0.1992083700773265,0.4757376920153892,0.18978345797416873
0.4225622088395302,0.7759245132288485,0.015481082330956353,0.5234486036219813,0.6152179241820656
0.32265705082573404,0.853422960405781,0.26636983983735796,0.42964201091084375,0.576613137838497
0.503417550869845,0.5899610370168638,0.8363594192711972,0.3472597826811027,0.25875781911912543
0.16483574541889123,0.8691049314370811,0.3816111122146272,0.936775686460418,0.8579300685923856
0.9492322385173468,0.6077637993435215,0.6365629559026696,0.4209765422161299,0.69066649668243
0.7388702279451391,0.7455010551470272,0.4781671535420632,0.971075748502616,0.7036321928803156
0.32685696842688594,0.3490728472219645,0.16744524559513585,0.36995682507175853,0.6659101240683946
0.10846540046079678,0.6730584675617889,0.5302763067024086,0.33088011577651955,0.002829138516903029
0.15519725340161938,0.8487111887728551,0.16522346056800297,0.938789140626515,0.2401416257220509
0.019923317680864083,0.32277396534778646,0.4838489839221738,0.32204041025263597,0.2335562098318552
0.06691932446371518,0.19410081426880532,0.8633360625850044,0.9486172827906972,0.8836543058114252
0.1434754752387175,0.7313304251651627,0.07957063398484088,0.785232187926802,0.6725506000420067
0.039343369762796176,0.2887718818805993,0.7567865758833594,0.5720793015999713,0.6111885523894414
0.6422825053550156,0.1010845029059193,0.46878601285025845,0.4625240546187832,0.008618913931430106
0.24772072194299444,0.441681665847506,0.7521094632570344,0.34170172117855624,0.7654660947318388
0.07081921475364694,0.17741227540211857,0.2630545640335068,0.7280337770219047,0.9608635244559636
0.03787820900107497,0.14525625419896493,0.4534628746280973,0.5704095337181926,0.11788272099531094
0.41244370657121243,0.21752365749955493,0.5125570691113992,0.7723587961290731,0.3781195854468641
0.45055977099866906,0.635580657850825,0.7020312310170814,0.06398911591571799,0.12937993240155565
0.3791434008877683,0.5121049429996575,0.39464284024924456,0.16795963177038065,0.4147150717821273
0.08006010458564994,0.6037704951236097,0.9710311682124877,0.3372406534480511,0.16299904808711552
0.9119266938223695,0.3512688953165497,0.5537834156318224,0.4395925829159527,0.032150790371734295
0.47573677795494884,0.27500398921274616,0.2811191675088943,0.15026535460518975,0.4715927479378055
0.6827256239109752,0.29472410806886973,0.8075547016242358,0.7995990281741593,0.213769391007267
0.3339569944956956,0.789747867602854,0.3595998513241655,0.18307273831292536,0.22301972952543392
0.9822654579022612,0.9305629361961855,0.5785727586404105,0.1223326831676601,0.6735178416362512
0.42129845270424926,0.7741978596027947,0.08761950811244335,0.5719325785340166,0.8994116903740587
0.9161092073654312,0.38581921758914006,0.18761958676137536,0.8112230193062885,0.7762684087931032
0.5725917897888766,0.10526149771967674,0.35183317193177477,0.42118726385364647,0.5240440332615658
0.5990859693105539,0.5970764311611912,0.1592948181891577,0.9123512701159772,0.4669797306870819
0.673957542363441,0.09546238704160537,0.45670060912491517,0.9219038792559675,0.8138617474326431
0.6787836109597257,0.33207344451535314,0.7210262049966525,0.26659033529304355,0.694024624230596
0.5625644343476591,0.09776144712805546,0.5643863464129856,0.8058845067781267,0.3686755220002488
0.42762984202396326,0.5647516658576406,0.4491144547991095,0.7860320462776881,0.319787216153389
0.22789374371826399,0.006009192141909869,0.26788755356394245,0.5173861136322496,0.3067329728292134
0.4067388955187252,0.6042588013849917,0.31836021513803325,0.16928330143866932,0.02621464288928399
0.5238622440178121,0.4137636412840542,0.4249986533492368,0.7017449320854992,0.2963527104550836
0.6274716868899434,0.0070204319262935355,0.5483704178816505,0.8909729227198154,0.8826935009079173
0.8808312069624028,0.9801234096264838,0.9462156437259603,0.7100586070219703,0.8940116623046558
0.5468403096929593,0.700492483039022,0.11250358455558052,0.6410105617315248,0.23864853756146787
0.6402767452689992,0.6474543177002319,0.3495520532254952,0.7924955844036342,0.03501422092787376
0.013897136546740851,0.509168997196968,0.2987236254599517,0.10102701443319684,0.8929657707586339
0.7695019691725176,0.23819101000846177,0.08511871061292531,0.19317857061216992,0.8013200582334633
0.16467325314366177,0.888350137321304,0.04043576070711874,0.9042792003452893,0.9711829314277638
0.18186558865281977,0.24956445193698507,0.25427176992225065,0.03991953513640134,0.1562394983196953
0.2544079980994467,0.8688993395086293,0.926426145947787,0.05659877501954402,0.3953317292998022
0.7406757705049021,0.4452734164650066,0.2336445958832084,0.18137381762050075,0.9923254899187428
0.9407160090102276,0.844236372613186,0.6763209763718494,0.21641207226675152,0.8735443616197665
0.7316130322993633,0.5731795412155613,0.030148059181057563,0.3588794761955232,0.23022496254887237
0.773280947157529,0.37768408055155067,0.3602421199951422,0.201596130939091,0.3346839971636638
0.6753927213099999,0.7325492783949331,0.46505331664152605,0.8561204074444627,0.23388353892156355
0.0997824504432514,0.24323413494664015,0.49000827291828697,0.859570510815828,0.35710015527259864
0.03823991485340272,0.5970216356847572,0.45956173434772474,0.3946311572329956,0.04604235930090361
0.1808563519624865,0.2811703723007434,0.5279191343281259,0.6160205344796054,0.9347025821769703
0.006611257743397769,0.8074637371958672,0.3792356481030248,0.040186958443791165,0.7202088996091374
0.04298973664727612,0.5947153589049902,0.26166499646123087,0.5849911088076138,0.46904736641768396
0.7100945519041891,0.39444714562135497,0.9748192395655045,0.3966662439873849,0.10162029493910762
0.5572523714489666,0.11523766073155262,0.06582578827776342,0.42589710480319043,0.8569466649415783
0.99907253923763,0.46878073757219263,0.7641812977592792,0.28408729575994685,0.9102564223298705
0.8934426604499037,0.372144245864494,0.9205733769903008,0.7287217109008827,0.23926970281273618
0.8007010791083253,0.5971036302310079,0.9729107117781409,0.7350596448885186,0.05089060643626275
0.8725111538028786,0.612197853934048,0.7473733067041615,0.3732579909796795,0.3036196868575409
0.4128496668119954,0.5591511139149354,0.8719330681866168,0.4685997443320006,0.7320864379043344
0.9726294779749423,0.7879519545718211,0.8221003366303545,0.010735399217677744,0.7770514847512919
0.07858342432109999,0.7217712549881804,0.8501463170302577,0.12596342493105506,0.6071288117268513
0.8251210303762905,0.9941898893021547,0.5827277944651341,0.9549890550389815,0.3300093005037896
0.15415454197891165,0.4098654546161965,0.9637738098782197,0.2745700934160128,0.5715646672904164
0.12295714307240213,0.7852090922623809,0.08999429170759332,0.32114628152341074,0.5514656697342195
0.22424956786473882,0.8473496109831284,0.8047093157909143,0.008922388855512553,0.6433111019993951
0.08728671535707133,0.28279087206110287,0.19649188026539655,0.6265192992229105,0.11489841760173103
0.2920295211799383,0.3389093305708637,0.3684646601529774,0.8584419626907505,0.20147149311585943
0.43130583502466013,0.542347146230267,0.14335977669515132,0.15742415064534243,0.1607666130103067
0.7936015688841054,0.6493674232805929,0.7023065606566481,0.2098918023591907,0.04825056964565089
0.9545689072391899,0.3289502867781874,0.03698823580984567,0.8034970339039172,0.8343180510608136
0.590068016355109,0.10298358712077249,0.3007737135914844,0.08247680220667075,0.7271506765376192
0.19042541185423423,0.6994455720814188,0.5300561153919721,0.9797986334627157,0.2782697996266221
0.8284713370874595,0.24886254336168556,0.8021033048261723,0.7063997870798671,0.9120205031558556
0.7733217366324255,0.7309421974567326,0.6365843170458786,0.9007563570825322,0.9903500614180074
0.7334527533203498,0.001947539761314343,0.8992391225291003,0.7893318399789672,0.12469727455685575
0.5866372661298536,0.2669757111067699,0.0735172770151784,0.23813696637982928,0.9527953380419122
0.12925816074974694,0.2232102663649953,0.8791473921048473,0.5305253316941575,0.6154472993439709
0.5294936634493972,0.013572610040006872,0.5297948666231455,0.5184579913907765,0.7056254237409371
0.36462313929880286,0.8230194754711556,0.6218645953780989,0.9235940363809719,0.3930463202513673
0.41704378790217744,0.28499155323146363,0.9234737691754715,0.16041189886138096,0.5944047577375081
0.6009354079429031,0.647727383641942,0.4743907092860504,0.032093915290769215,0.5878809567758294
0.2719830955375887,0.3949508022614606,0.9960264103207834,0.2608267071518553,0.8354529350668378
0.012529087178658638,0.18243912837328236,0.36642137019582466,0.09688467607135487,0.2964188400162894
0.6518005571642903,0.9038161778582556,0.12536403114851846,0.44095679087150375,0.1877892440601937
0.20205123145299708,0.6437192362713735,0.36066407187397054,0.40776865977071874,0.8916633626939586
0.05904081220686652,0.620915298218376,0.08791406692802028,0.21743860173123464,0.25136809654504566
0.2879719032262621,0.4680559382615215,0.5247416032510638,0.5799547875206964,0.7043155296755839
0.4351193307997383,0.32243163155354837,0.5301335918488828,0.5864653151050775,0.7833659975474401
0.8940181812851874,0.4493340837927102,0.7425930765918396,0.3211899497255264,0.6578555778398077
0.8072506232414157,0.08261726255517499,0.8057014558230524,0.33375241783284704,0.20375716377646602
0.20022715150283177,0.5711325165203375,0.9088315194384634,0.1965551967114033,0.6918392182979503
0.7478142018593137,0.04015215637772929,0.7564382060978768,0.427015585921944,0.6030069834082429
0.6328961130611401,0.16533501100711168,0.3915754667032463,0.4717780942766696,0.40992619334032887
0.7810060844949089,0.17629265280354411,0.1322776595334032,0.4814031726611461,0.5293284595659308
0.04096542410657911,0.3037251694335532,0.43548375511954907,0.36964770705850314,0.752386529111557
0.06140264046494304,0.34088051652932905,0.7080474841368043,0.6697249047269654,0.2129399175503952
0.030769051879850462,0.15230477513008434,0.7709436651595931,0.9146895664056132,0.38394067145146127
0.9631689967719794,0.17673240244798794,0.3537912207033558,0.5589869690338755,0.1305286603877963
0.5746007849168959,0.885417754245108,0.011469648035914326,0.4864376088190556,0.6741587407134891
0.06708799407376698,0.33278732295122937,0.9051523081403229,0.4018316437868916,0.11085339291926366
0.5843756401308333,0.433412012156039,0.38143654442235864,0.20519322601700063,0.41652914851597667
0.7183511033884804,0.7146964108469129,0.5994452780851071,0.1538210278296147,0.8235067345249693
0.033748675167765474,0.8142432518533105,0.9690866815300344,0.9023257617269644,0.900276166070025
0.124299362927764,0.9031455164658188,0.9062274795077814,0.4056241776954036,0.32496790279118803
0.45489061257906116,0.24617459220338223,0.11863242928720186,0.8749481260343347,0.06637356369676295
0.5155795587525596,0.4831789367729393,0.3176945838682149,0.26569090697988296,0.1926724257820831
0.5893226859512709,0.6254289911350276,0.8662427023217636,0.6967645458507988,0.04168313778746391
0.3432740438551266,0.3235736591874133,0.27902743327202817,0.25616884667669215,0.3744675811838045
0.029423582901958678,0.3300274604995672,0.4573484959663795,0.5452775602339767,0.6795372618986729
0.633692852654041,0.3532624762527866,0.5638602189213199,0.6481512435254785,0.9034829139257021
0.2703891933662771,0.8723863149016479,0.9007918731389913,0.9221781281571365,0.2708297049509456
0.17473599305596765,0.21547026465854868,0.22680424681380373,0.4273941025015727,0.7366648208830552
0.05578476034793267,0.7323151697334462,0.8421546575059125,0.2961334547577642,0.12310685259623855
0.19472658740402882,0.49539173244273826,0.7717399328430333,0.9850765150761089,0.395649728768374
0.3304183855901227,0.2413122065601575,0.036755620713964654,0.2270552043931202,0.8020123950815832
0.9775531708894499,0.6331969176525587,0.16990818756286896,0.855958069368552,0.9401349557580557
0.11175984660074867,0.17543976701124175,0.09150299031111098,0.3515710834617478,0.28180656429383777
0.8567409016954676,0.7309049572021324,0.7509447924656674,0.9267625839274171,0.8589851532086004
0.35904026528771305,0.8950301940718798,0.363922071518473,0.965616431764978,0.6028812822797351
0.39959750107350156,0.6822914963935465,0.016658243449503618,0.9332007788613297,0.28255477125814177
0.9240094408170079,0.07780869331934392,0.15512166196173605,0.6412916134759536,0.042116691147347285
0.20753830912106663,0.5172664935894518,0.15876589362790838,0.9671984754191981,0.5810568352959988
0.9297469059014153,0.12767200682019297,0.738622235855689,0.6409298535803326,0.5384991504213384
0.41315810297307487,0.37658138564011656,0.0414751790207879,0.30946990170404964,0.6255359925778016
0.26099091440362543,0.038074521873544986,0.6045698432596389,0.4137196689830641,0.7811670385511876
0.9023333528804499,0.5758768294849036,0.6951388713063374,0.5069621153886408,0.9582602101231803
0.6686463730406709,0.7807979559266183,0.5868732494827139,0.6084695611961675,0.1451611320232956
0.7526941935443119,0.16590591457905723,0.33761231554923943,0.21845417370418707,0.19195075149880092
0.25963130561880954,0.8669129643168747,0.7340382229585397,0.11251605342510429,0.5352627961444492
0.38804306993405724,0.009421456549805862,0.5801986174019904,0.3592888979498463,0.9905510234422069
0.34519124881336727,0.45469558263825416,0.8609493775405398,0.4648747625510281,0.2873264848149567
0.024505577607030538,0.19392117727538494,0.2954218152638708,0.5974508433627064,0.18491816467855526
0.4741732902897806,0.7136144395410402,0.34902847284623273,0.5040450812117704,0.8459392630931903
0.7790094327041861,0.14682596014368787,0.7853019699407707,0.701101222551023,0.9871244033612804
0.3418291958071408,0.304601711800788,0.14250845207574936,0.5042799811368317,0.5133425957987433
0.8870538540248105,0.6053338127544102,0.7667656705014037,0.4211018311510629,0.5573820559866115
0.39148494404240397,0.015298713444777179,0.2270990874749701,0.29841927990156714,0.539131774236384
0.08489439644345831,0.4164133304509321,0.6839079355861606,0.028111499998820788,0.2541189539731825
0.6690969516704717,0.871503785440566,0.994515187427459,0.5394910961050607,0.8165866848232354
0.41521696513100326,0.693858450109605,0.06023991452140964,0.5876262168360739,0.8104550677472387
0.42375105326524243,0.46546219081955,0.5740367751827271,0.8805380739461424,0.7406982738177382
0.23112457321261515,0.25218779528328816,0.7688911333491267,0.347552259267662,0.7692977450141655
0.8422263413806679,0.8241241794724898,0.3550658192668532,0.21630036214757964,0.47985331277097454
0.1910394267707065,0.9582915864683638,0.6929831907763438,0.7631524323984943,0.4522622592710712
0.5480637490503206,0.18694937764499542,0.8004708492613195,0.16125571244919867,0.016885448191835573
